original_id,original_category,original_name,original_role,original_subtype,original_node_suggestion,original_priority,method_id,standard_name,aliases,category,role,product_form,mapping_status,merge_with_ids,node_ids,related_node_ids,algorithm_status,algorithm_evidence,node_status,kernel_ids,execution_status,parameter_status,report_status,ui_acceptance,action,batch,dependencies,next_step,clarifications,notes,review_date,source_revision
118,时间序列,时序图,Visualization,Time-series Plot,Visualization Node,P1,plot.time_series,时序图,,时间序列,Visualization,绘图节点,有源码对应（范围见备注）,,yssbi.plot.line.view,,部分实现（图表投影）,src-tauri/crates/yss-application/src/chart/projection.rs,定义存在,yssbi.plot.line.view,未注册,需核对传参与默认值,图表资源可复用；节点结果待接入,未执行,补接/重构,B4,时间顺序、滞后、对齐与模型结果,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,Chart 资源有点投影及前端渲染；独立图节点未注册。分组/时间含义需按条目核对。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
119,时间序列,VAR模型,Estimator,Time-series Model,Model Node,P1,timeseries.var,VAR模型,,时间序列,Estimator,独立节点,有源码对应（范围见备注）,,yssbi.statistics.var.summary;yssbi.statistics.var.lag_order,,实现存在（静态）,src-tauri/crates/yss-sci/src/ts/var/estimate.rs;src-tauri/crates/yss-sci/src/ts/var/varsoc.rs;src-tauri/crates/yss-sci-runtime/src/time_series/models.rs,定义存在,yssbi.statistics.var.lag_order;yssbi.statistics.var.summary,未注册,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,补接/重构,B4,时间顺序、滞后、对齐与模型结果,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,已有 VAR 与阶数选择算法；节点未注册。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
120,时间序列,格兰杰检验,Test,Assumption/Specification Test,Test Node,P1,timeseries.granger,格兰杰检验,,时间序列,Test,独立节点,有源码对应（范围见备注）,,,yssbi.statistics.var.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/ts/var/estimate.rs:549,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,复用已有能力并补入口,B4,时间顺序、滞后、对齐与模型结果,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,已定位 VAR 内的 Granger Wald 计算；独立检验入口尚需接入。,Granger Wald 计算嵌入 VAR 拟合结果；需要复用结果并提供估计后入口。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
121,时间序列,协整（coint）,Test,Assumption/Specification Test,Test Node,P1,timeseries.cointegration,协整（coint）,,时间序列,Test,独立节点,有源码对应（范围见备注）,,yssbi.statistics.vec.rank_test,,部分实现（Johansen）,src-tauri/crates/yss-sci/src/ts/vec/vecrank.rs;src-tauri/crates/yss-sci-runtime/src/time_series/models.rs,定义存在,yssbi.statistics.vec.rank_test,未注册,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,补接/重构,B4,时间顺序、滞后、对齐与模型结果,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,已定位 Johansen 秩检验；原条目是否还要求其他协整检验待明确。,只定位到 Johansen 协整秩检验，不涵盖所有协整检验。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
122,时间序列,ECM模型,Estimator,Time-series Model,Model Node,P1,timeseries.ecm,ECM模型,,时间序列,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确ECM模型的输入设计、参数、输出与参考实现后开发。,单方程 ECM 与 330 的 VECM 不直接合并。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
123,时间序列,ARCH模型,Estimator,Time-series Model,Model Node,P1,timeseries.arch,ARCH模型,,时间序列,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确ARCH模型的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
124,时间序列,方差分解,Post-estimation,Dynamic Analysis,Post-estimation Node,P1,timeseries.fevd,预测误差方差分解（FEVD）,方差分解;FEVD,时间序列,Post-estimation,估计后能力/节点,有源码对应（范围见备注）,332,,yssbi.statistics.var.summary,实现存在（静态）,src-tauri/crates/yss-sci/src/ts/var/estimate.rs:295,未发现对应内置节点,,无直接节点；已有能力范围见备注,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,整理关联/候选合并;复用已有能力并补入口,B4,时间顺序、滞后、对齐与模型结果,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,按 332 的 FEVD 统一入口；若原意指其他分解，应重新拆分。,FEVD 嵌入 VAR 结果；124 和 332 建议采用同一方法入口。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
125,时间序列,灰色预测模型,Estimator,Time-series Model,Model Node,P1,timeseries.grey_prediction,灰色预测模型,,时间序列,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确灰色预测模型的输入设计、参数、输出与参考实现后开发。,明确灰色预测的具体模型与参数。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
126,时间序列,指数平滑,Estimator,Time-series Model,Model Node,P1,timeseries.exponential_smoothing,指数平滑,,时间序列,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确指数平滑的输入设计、参数、输出与参考实现后开发。,指数平滑是方法族；与 ETS/Holt–Winters 按模型范围对应。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
127,时间序列,马尔可夫预测,Estimator,Time-series Model,Model Node,P1,timeseries.markov_prediction,马尔可夫预测,,时间序列,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B4,时间顺序、滞后、对齐与模型结果,明确马尔可夫预测的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
128,空间统计,莫兰指数,Estimator,Spatial Model,Model Node,P2,spatial.moran,莫兰指数,,空间统计,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,空间权重、空间索引与模型契约,明确莫兰指数的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
129,空间统计,空间OLS回归,Estimator,Spatial Model,Model Node,P2,spatial.ols,空间OLS回归,,空间统计,Estimator,独立节点,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,空间权重、空间索引与模型契约,明确空间OLS回归的输入设计、参数、输出与参考实现后开发。,空间数据上的普通 OLS 与空间误差结构模型范围需明确。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
130,空间统计,空间滞后SLM,Estimator,Spatial Model,Model Node,P2,spatial.slm,空间滞后SLM,,空间统计,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,空间权重、空间索引与模型契约,明确空间滞后SLM的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
131,空间统计,空间误差SEM,Estimator,Spatial Model,Model Node,P2,spatial.sem,空间误差SEM,,空间统计,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,空间权重、空间索引与模型契约,明确空间误差SEM的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
132,空间统计,空间滞后误差模型SAC,Estimator,Spatial Model,Model Node,P2,spatial.sac,空间滞后误差模型SAC,,空间统计,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,空间权重、空间索引与模型契约,明确空间滞后误差模型SAC的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
133,空间统计,空间杜宾SDM,Estimator,Spatial Model,Model Node,P2,spatial.sdm,空间杜宾SDM,,空间统计,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,空间权重、空间索引与模型契约,明确空间杜宾SDM的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
134,空间统计,空间杜宾误差SDEM,Estimator,Spatial Model,Model Node,P2,spatial.sdem,空间杜宾误差SDEM,,空间统计,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,空间权重、空间索引与模型契约,明确空间杜宾误差SDEM的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
135,空间统计,空间权重构造,Transform,Weight/Design,Transform Node,P0,spatial.weights,空间权重构造,,空间统计,Transform,分析设计对象,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,明确产品形态后复用/新增,B5,空间权重、空间索引与模型契约,明确空间权重构造的输入设计、参数、输出与参考实现后开发。,权重矩阵的索引对应、标准化和邻接规则先于空间模型实现。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
136,空间统计,自变量空间滞后SLX,Estimator,Spatial Model,Model Node,P2,spatial.slx,自变量空间滞后SLX,,空间统计,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,空间权重、空间索引与模型契约,明确自变量空间滞后SLX的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
